player_id,nickname,country,position,faceit_elo,game_skill_level,lifetime_matches,lifetime_win_rate_percent,lifetime_kd_ratio,lifetime_headshots_percent
7bedf689-6300-4657-a74d-2b4e200c9286,Panito,cl,592,2566,10,1372,52,1.3,52
6e72652e-dbed-4cf7-b738-c0670e7c0e0d,gonsuke,ar,593,2566,10,6622,52,1.16,59
17164ff7-5529-4cf8-be48-e76194a16ce5,raid-_,br,594,2566,10,4440,51,1.25,50
a1246bcc-df76-4825-b155-37d084c650fb,choe-,ar,595,2565,10,3154,51,1.06,55
9c4ec87c-90d7-468a-bcb7-7cdd5a166247,halfxx123412,ar,596,2565,10,2077,53,1.23,56
2f8f20bd-4436-4847-a639-c0b7aa0c0a29,nasdy,ar,597,2565,10,3821,54,1.31,55
028a9c55-b2e4-4e15-8b70-0a0b98d76b64,maybebetter,ar,598,2565,10,830,55,1.39,59
8e6ab51a-a113-4d0b-a052-8bba8f436590,ems-,br,599,2564,10,1538,53,1.09,58
47325ae9-88c2-403c-a288-6185feaf7556,cht,br,600,2564,10,1881,55,1.08,50
0a6dd0ab-51fb-4a9f-b598-c6371cca914e,Evaveheq,cl,601,2564,10,3949,51,1.1,59
a90e2635-eb42-42b2-bf99-71c97b2a362c,dabliw666,br,602,2563,10,2907,51,1.14,50
2e81daa2-0764-4a86-9064-4256d1cdb034,pro123-,br,603,2563,10,950,55,1.31,51
e8fede63-9a3e-4a33-a589-765b91f68521,yquf,br,604,2562,10,377,63,1.43,52
c8c2f6f2-0292-41fb-a2a8-8c1b6f54d7e0,zLNN-,uy,605,2562,10,3236,55,1.14,55
b6e0b182-5813-4b87-89d2-aaea421a2ed7,Hanzo----,br,606,2562,10,1533,51,1.17,50
4663efb8-530d-4f42-b26a-eb026ad00e9a,suNdE_-,cl,607,2562,10,2966,51,1.39,44
f81b5e04-2f16-4371-b62f-cb0afa449444,vi-,br,608,2561,10,319,63,1.37,47
b873c3aa-a0c0-4298-b9f4-7d508d1ee304,fusco,ar,609,2561,10,4774,52,1.16,60
ae825d51-2296-410d-926e-4b15754c5f23,CAIOWOW7,br,610,2561,10,2668,56,1.28,46
9b9bd730-053a-4952-a3e8-49b6eb8af064,aDrS_-,uy,611,2561,10,1866,54,1.15,45
1551dd4a-45a9-41c4-9624-33859bb12226,gnaa,td,612,2561,10,2386,53,1.26,62
dd51b43c-84dd-48f5-844b-7b09f2e5bcae,hempzK,br,613,2560,10,1232,56,1.29,49
cd339dc2-7ed8-4634-89f4-3231d70fb2a7,PoncerAA,br,614,2559,10,567,56,1.26,43
b6fe456d-e793-4af8-9229-5eacca75c3ac,FvN-,br,615,2559,10,1549,52,0.98,55
8f13dd96-4ca6-4770-8177-0c3dd5cb8fc0,ntkzin,br,616,2559,10,454,61,1.46,44
7ac1e9ba-9f16-4b0a-ab84-10150f5e7ec5,FrG,ar,617,2559,10,1405,52,1.17,46
647ff9a4-5ded-4517-9e3a-a8b65fc6c152,--PdR-,br,618,2559,10,864,56,1.11,44
5e554d38-224a-40cf-a528-9e80662657c0,-Behh-,br,619,2559,10,1547,52,1.09,47
3c483b53-4790-42b6-9ff7-2929130423c1,MrBrax,br,620,2559,10,564,54,1.27,45
f325655a-923d-4a81-a4bc-26fdccbcfb9e,Bliteraa,br,621,2557,10,621,55,1.24,62
b4bd1c70-0a96-469f-b107-f92cf75a280e,riechi-_,br,622,2557,10,1340,53,1.13,51
627c7bfb-4261-481e-84d9-200a4cfeb5fd,Luckx-_,ar,623,2557,10,827,54,1.3,55
491f98d0-39f2-4c9b-9fae-cbbdd637dadd,angelz,br,624,2557,10,1223,57,1.38,38
d8b4c2bb-aa74-480a-819c-cbec97c2be06,dv_-,br,625,2556,10,2592,58,1.18,50
b939ff86-9b08-456e-b131-1cc820e1df2c,EZODIO,br,626,2556,10,1534,55,1.24,53
9ee595e9-3c41-4d32-979d-3f29d0318aa0,RemCs7,ar,627,2556,10,3672,52,1.32,44
694fd04d-f79e-475a-8721-cf2dd5c4e1a3,Comuna,br,628,2556,10,862,53,1.15,53
023d6972-6d4a-4e76-946d-72188d980226,rayu-,br,629,2556,10,1055,56,1.3,39
ea2df219-e47f-4a80-b471-fa7be5a1dcb4,Modus-__,br,630,2555,10,989,52,1.2,51
8bf56a59-7169-43ee-8536-8f13ff02adc2,nikito,ar,631,2555,10,2655,55,1.35,53
43ad9a88-0227-4c7a-94fb-5da936ffd938,bulletzin-,br,632,2555,10,1462,58,1.25,51
2d5ab4a4-0c23-48d1-8ca1-0e977a5c0be0,ninezeraa-,br,633,2555,10,2269,51,1.37,59
0bac9a28-b97a-4f76-a55b-1428ae583431,boke,ar,634,2555,10,1866,52,1.19,55
a8513b3a-c641-4cdf-904b-4db924d42e0f,gued3x,br,635,2553,10,1110,53,1.22,39
92fccc4e-98c7-4ed8-961f-f96074b01375,GETARES,br,636,2552,10,2280,54,1.27,56
4b3833df-314a-440c-8197-9a146a4c0034,m4keover,il,637,2552,10,1752,52,1.25,57
c6d2d485-19e3-4ac0-b3b5-7858d6424993,angeldust-_,br,638,2551,10,486,62,1.24,54
597b061f-d819-4a7d-84ff-83e848e14a79,juka-,ar,639,2551,10,808,58,1.96,29
ad0f1682-98a0-457c-bc37-4748b05a14c7,endsnear,br,640,2550,10,1909,51,1,51
7d92cbd6-0bfc-4e5d-966c-9c0fd0e3be6b,eandii9,ar,641,2550,10,704,56,1.28,56
04165a05-8912-434d-ac03-15fb0c66f7f3,jurandir-,br,642,2550,10,569,56,1.24,51
8c789d6e-780e-4703-9928-96f3ec35d985,lovee--,br,643,2549,10,477,62,1.38,48
73402e90-4be2-41f7-9f49-feee7d3b6646,tinen,br,644,2549,10,811,57,1.4,42
181fc04a-311b-4f8b-991a-b2ae9d3a8c6a,fbz,br,645,2548,10,6124,49,1.05,47
f880679d-4ce5-40e5-bfdc-3a48b0390171,finaI_boss,pl,646,2547,10,3600,59,1.34,49
d0a05d5b-59ca-407f-9957-cf65232b3812,NCO-,cl,647,2547,10,485,57,1.37,52
aacc5c63-7ee6-4b74-870a-56af584b22bf,emi-sz,ar,648,2547,10,1152,53,1.33,43
a980e8f9-e34e-48cf-af6a-3bbac420b1bb,maaaaaafs,br,649,2547,10,555,56,1.46,49
d8ae3f93-461b-47df-a2c2-da6e519776a6,twenty-,br,650,2546,10,2555,52,1.19,51
57ccabda-5487-4d9e-b93d-74330a68adb9,LINHACHILENA,br,651,2546,10,2223,51,1.12,48
4baad266-5731-4eb3-9604-4e67146d621f,mm2n,nz,652,2546,10,1350,51,1.2,45
c99baae3-7e8e-4758-840e-f25c5edb9926,arielasso,ar,653,2545,10,5207,52,1.3,41
5dd06399-1ec3-41c5-a2f7-e6b183b85c8b,purity-,br,654,2545,10,410,58,1.38,49
c5761186-fde6-4d60-a0cf-a94fbfedb212,Renenzin,br,655,2543,10,110,72,1.48,44
b13e1949-13ab-4364-8653-61134b1bc7d8,Deevi,br,656,2542,10,668,59,1.38,60
a28ecf45-1eb2-4fdb-a360-f54151233240,LeoCHILL,br,657,2542,10,3773,51,1.01,45
7be8758c-478f-492c-b609-40137d811c4b,tronbemfofo,nz,658,2542,10,1639,53,1.15,52
60f66e55-d86f-4d44-a098-7a1dd265b770,pakit0-,ar,659,2542,10,1974,53,1.18,47
5e4ba0d8-aeb7-4fc1-9a3a-ef6881a52f8a,Lukaz-_,ar,660,2542,10,1638,52,1.25,52
4c8f1d39-2dd1-444f-92cb-bb1e3fe6b576,nightz7,br,661,2542,10,616,57,1.17,54
eb01a0cb-2730-4a6b-b2ae-cbad30af725e,antimedia,jp,662,2541,10,2566,53,1.21,56
d83307a6-2b49-4dac-8fd4-d31818cfb93a,RodrA-,ar,663,2541,10,941,54,1.31,49
ba3ecd92-07a6-420e-ae40-45da97a2254c,not-,ar,664,2541,10,2762,52,1.2,53
3576867e-4ae4-4624-b881-36cefcac5ca5,LEO-MESSI-,ar,665,2541,10,3914,50,1.05,51
2a6e66c2-babf-4736-a7fb-d9218cdf6ada,fox--,br,666,2541,10,1888,52,1.21,44
c3816426-8ab3-4946-94a0-dc85bfec5464,azahel,uy,667,2540,10,4761,52,1.29,54
708da4c3-9772-4648-ba3a-475678249585,limb0ssj,ar,668,2540,10,921,54,1.44,56
99f4f67b-e14c-456c-848c-7508020eac23,-tw1stt,br,669,2539,10,1081,56,1.27,48
34fe2e96-82fd-4a6b-bac6-3469da024e79,Junimm,br,670,2539,10,280,63,1.51,49
150d2c2f-1a80-4224-bc83-a863d5ed5bd7,danilonand,br,671,2539,10,799,58,1.1,48
ed4bb7dd-7da1-4c24-b8b2-f136c80f599e,Zoo9-,ar,672,2538,10,246,64,1.24,60
84f9060c-3823-425f-86ce-17cbb6a0ed38,pindura,br,673,2538,10,383,57,1.25,52
7e567322-9911-4e17-9d01-fee85545f214,tONISSJGOD,ru,674,2538,10,2620,52,1.19,58
52b06be9-b0b4-49c1-a882-6b9039110034,El_Master23,ar,675,2537,10,904,54,1.49,51
0f0559ed-70ed-4e9c-b87d-443bf07d6714,Lowz_-,ba,676,2537,10,1039,55,1.28,52
eb9b6a77-be43-496a-a66f-aa37f7d12a26,nisteee,br,677,2536,10,762,57,1.34,42
e3dd8c29-db36-487f-9488-18e6dc10e30a,Kircks,br,678,2536,10,443,55,1.3,49
c0fbb5dc-ccf5-49b0-9c74-cf477abe3d6d,-Shin9,is,679,2535,10,2704,51,1.17,58
c91d377b-015f-45ab-b4b8-85e839a54020,euq1rneeH,br,680,2534,10,2758,50,1.07,49
c5e7db9a-49c4-4ee0-b852-cb4efae6a193,Lukz--,ar,681,2534,10,1344,52,1.27,59
3ea9cdde-0883-4092-b58f-d7af00ee6151,kinne666,ar,682,2534,10,913,54,1.55,46
f474e6e0-af34-464a-b387-8103bf17aec7,Ale-_-,ar,683,2533,10,2615,51,1.24,37
ee4d0675-d8db-43ea-8137-390f4a9277d0,frostezor,br,684,2533,10,7578,50,1.04,54
d613ba91-f4ad-45f0-9b8f-5dd11a52f085,aert-sezaxac,ar,685,2533,10,10931,53,1.13,53
688d2405-1019-4cef-9b67-7ba4dad3bb3f,wWest-,cl,686,2533,10,1437,52,1.17,58
4f9bb7e8-7644-4ed9-91c1-cc259533a2b9,HarryPotter6,br,687,2533,10,2378,55,1.22,53
16629e6f-932f-4438-a5ac-cc965f11ae74,_Reset,br,688,2533,10,3630,51,1.11,55
ecd2dd15-3fb3-4709-9010-22e0f10d6f00,nikko1-,ar,689,2532,10,1004,57,1.32,51
e3fed378-7936-42f3-9bd5-21d5bf9820d1,djozepsz-,fr,690,2532,10,236,58,1.5,46
74c668f3-df23-4723-b13a-8bd943e7ee55,FiscalDePug,br,691,2532,10,1111,53,1.16,59
56d820a9-3417-4748-9dda-a02376900c7a,Schus_,br,692,2532,10,961,56,1.46,45
4a039713-74fc-44bf-b4de-60e5f99d1aac,tcw,ar,693,2532,10,773,56,1.25,50
2324f97d-0285-42a2-af4f-c9ea324914bb,blessedboy,br,694,2532,10,2004,57,1.25,52
185f5feb-0b84-4147-9b48-276d95fc64e8,falze,br,695,2532,10,1332,55,1.13,45
f5257575-f3dd-419f-b420-faf9b786ad51,kikeScope,br,696,2531,10,1589,52,1.28,50
1cad2faf-7f04-4117-b78a-ca53f448fd03,mds----,cl,697,2531,10,750,56,1.45,54
f981ec1b-8975-456d-a46d-1dd35fb436c5,ukiton,ar,698,2530,10,1068,58,1.34,52
5b3a5cd9-250b-4b95-9b73-a8eb7d8db1d5,modomexicano,br,699,2529,10,2482,52,1.2,51
db7405ce-feae-47cd-a77d-edf770771d4d,nesh-,br,700,2528,10,806,58,1.28,48
f4e5c15f-2238-4d27-8fa7-1753326900ad,pz579,br,701,2527,10,1763,52,1.1,45
e90b349d-d3ea-4ea1-b5ad-51adb61b131f,vtnz1n,br,702,2527,10,1184,56,1.06,54
c2f9a142-624d-430b-8939-ad1b81f8222a,Wings,br,703,2527,10,1668,53,1.47,52
5934fc13-4e5c-4c0d-bed8-a0d0d9037ee3,peixoto,br,704,2527,10,2455,51,1.11,59
460df84d-89dd-4d21-9b8a-a2f0964960f8,dpziin,br,705,2527,10,2463,52,1.05,54
7011fd02-0ed1-4406-b6c4-b32e3f20b5d2,claudinh0o,cl,706,2526,10,1445,53,1.25,55
640b1536-7fca-4973-a888-28c08ee4fabd,PAZ-_,ru,707,2526,10,1097,52,1.11,43
484d0c16-6919-4151-83f7-e76ac176b117,chu3-1416,ar,708,2526,10,7203,52,1.06,51
fe8d1827-8c30-4a0e-917f-37cbc793873e,H4DOUKEN-,cl,709,2525,10,2304,53,1.18,48
d855f8d4-fe27-4220-977e-1ccb0c25a37f,doutor,br,710,2525,10,2165,53,1.15,52
73b68208-55fe-4396-89bf-34196dee9a7e,Guionix,ar,711,2525,10,1633,52,1.26,48
5dc75689-8c79-437f-a9cd-372c4afc6f15,neskTRZ,jm,712,2525,10,1631,54,1.24,37
f975100d-036c-4430-8166-7fe316fb3e41,senescencia_,br,713,2524,10,1213,54,1.17,54
b09ba855-7e3d-443d-9fd4-bdade84df6b6,kns-_,tf,714,2524,10,399,56,1.25,56
6dc9bce7-b03b-4e1a-b434-1f07725889b3,mgL-aa,br,715,2524,10,1123,56,1.47,43
4bdf9834-d8d4-4071-a7ac-7db05ae080c7,neriwnl,br,716,2524,10,1218,54,1.3,51
f9896941-6726-414a-a852-49a006cae819,LzRuts,br,717,2523,10,1077,53,1.19,49
f5a69b34-5642-4130-8cf4-eeb526e82b98,zock9,br,718,2523,10,4079,55,1.17,42
7380b960-9a2d-4eb4-be85-e825b68fad1b,skuull-,br,719,2522,10,1646,56,1.29,47
490525f0-05e5-466c-bfee-55bb861fea00,jefy-,uy,720,2522,10,933,58,1.45,55
7d3d1c1e-0fc2-45ac-8150-558a527e57d7,KALASHAO,br,721,2521,10,2219,51,1.12,46
4c79c195-dd3e-498e-8c50-fa099f233d11,jhom,br,722,2521,10,1019,52,1.19,50
2fae7130-54d8-482f-92b4-dca96217c836,XISTERA,br,723,2521,10,603,60,1.05,40
2c354825-d516-4daa-b37a-af9fcfd1337b,Hash_-,ar,724,2521,10,1460,51,1.22,57
ffc348d4-9928-4c94-ba56-1a7afff1baf2,hznn-,br,725,2520,10,1233,56,1.07,48
869fe78d-6322-46b5-84f0-816025705fb2,barthz1n,br,726,2520,10,434,55,1.28,47
299c8457-bdc1-4d0d-bfea-9dc0b0ffd8f4,vinicolas,br,727,2520,10,1503,52,1.18,53
93902a11-58e6-4d2b-87a8-31bfc170d6fc,didio,br,728,2519,10,607,54,1.14,57
5622bb2d-d5c0-4dc7-b396-de2030be54a2,_LTR,ar,729,2519,10,959,51,1.12,57
14f9dac0-0ca0-4f69-b212-a18b17354675,rT_,br,730,2519,10,1646,53,1.16,51
a9976058-5fb1-4cdd-8076-f1f0bd029ff2,ross333,br,731,2518,10,1181,54,1.11,56
870194bb-3d2f-469d-a90d-604667b98e64,fodaseVC,br,732,2518,10,1474,53,1.2,52
44ea7269-e3a3-45bd-987c-70dc227bdf56,whernyst,cl,733,2518,10,871,54,1.46,47
f4215bdb-63f4-4379-b413-fa9f925d7436,pfn_,br,734,2516,10,978,52,1.06,54
e3a3c368-fa29-48a7-91d4-001815031014,BruceWaaynee,us,735,2516,10,823,53,1.17,75
4776acf4-a3d9-409b-b3f4-6b05aa17e7c0,Dewe,ar,736,2516,10,3396,53,1.2,57
059a67c7-8585-4c96-8961-a7ff5ea65cc2,Abomiinable,br,737,2516,10,355,61,1.19,46
9b967b95-5212-4386-91e6-9617abffd007,akyrtempestt,br,738,2515,10,252,60,1.5,52
92ac2ead-ce10-4bb1-a7ec-bb63fecc2d54,FryJESUS,br,739,2515,10,975,52,1.2,50
f0963695-39e2-499a-8299-2482f6a07b28,Photi,ar,740,2514,10,2101,50,1.1,53
c6000f29-587d-45ef-a0a9-c9755c0a156e,rapha-,br,741,2514,10,202,65,1.32,52
5fd13755-758e-4d32-b3ba-4bb993005734,br1,uy,742,2514,10,3235,51,1.17,51
ffe514d9-f075-4bfe-b53d-e33cc616be7f,baygon,br,743,2513,10,965,55,1.21,55
6179b94b-7e0b-4729-8bbd-14b4914fefe2,adryhz,cl,744,2513,10,833,53,1.17,55
48ea4b30-57c7-4c46-8b45-5972394ad464,gAtito-,ar,745,2512,10,1074,57,1.1,58
2d7a0aea-18fe-4fb2-97d3-0272895ff13a,Luqueba,br,746,2512,10,771,54,1.18,58
207d9d58-813f-4a08-8b79-6dd9307bc1d7,mugree,im,747,2512,10,1404,52,1.17,62
a3a2541a-fd48-484f-a291-4a74ad9403e5,nibb-,pt,748,2511,10,2023,53,1.12,53
876626d2-7e44-4287-bc06-0d6e2987047e,Humblegod,ar,749,2511,10,2183,52,1.16,54
80581fbd-ab8c-4d6e-9f73-343fc5585757,OREIAZZ,br,750,2511,10,634,55,1.27,52
403a6ee2-959d-4476-83c7-33c5aae29b6c,hass1m,br,751,2511,10,1811,53,1.31,55
d2c2ed9a-b16e-4246-99e9-73bd90eec658,pabc,ar,752,2510,10,1541,51,1.26,52
1a7e2f8c-ecd0-4fa2-aba9-ef387cc23cda,hArdBahia---,br,753,2510,10,2096,52,1.21,50
14474af6-b45d-4699-a15d-0cb0befa5799,KZN1,br,754,2509,10,735,57,1.17,48
02de2765-782c-4d69-a358-4bcea524d3f6,Flowveeeep,ar,755,2509,10,959,53,1.2,51
fc094368-f7b5-4007-af07-153b429aae2d,Starman,ar,756,2508,10,785,54,1.1,52
ed6299cf-12b1-47d9-9008-597ae5b957fa,b1gdeuS-_-,br,757,2508,10,640,57,1.15,50
5777b657-49cd-456e-80d9-0cea6767d4ea,unforgiven__,br,758,2508,10,1151,56,1.33,53
4b4c1496-3be4-4d06-9d6f-0aa5425a34a7,leaz_,ar,759,2508,10,1527,54,1.21,52
91c60689-e930-44f9-9522-18141cfdb64b,MANICOMIO-,ar,760,2507,10,1777,55,1.24,53
8b4beacb-91c6-42c1-a360-2fd27118b368,yrosnam666,br,761,2507,10,1395,52,1.12,53
250e8d72-011a-4967-b54f-2c7e17cedf03,elmarron5000,ar,762,2507,10,6709,50,1.08,52
222abd8a-9d84-491e-8e0f-85568fe15375,Fury1998_,br,763,2506,10,1356,51,1.28,44
f5a68e3c-549a-4578-bf58-e9548e13de7a,-silva333,br,764,2505,10,170,66,1.5,58
d1dde7d6-477c-4f8f-9cfd-e5d6acf0fb1b,BrunoSena,jp,765,2505,10,1933,53,1.19,46
94435748-5f5d-4eb1-9260-e78d43ab22db,Roud4,ar,766,2505,10,1315,55,1.14,43
6ee5da81-75c8-4cc1-824d-953ca45647c7,joaquinnnn,ar,767,2504,10,738,54,1.09,47
566b1632-352e-423d-8955-226e5a98bbe9,-gABu-,br,768,2504,10,739,54,1.28,45
4e666d2b-11ac-4ed4-9546-ed0737e4800c,KurrTzin,br,769,2504,10,1466,54,1.17,49
d5493706-352c-467f-ba02-bc59620ad255,pvL,br,770,2503,10,902,57,1.18,55
6af6333f-69b3-40a0-8d55-8c4f7c1a244b,trax,br,771,2503,10,3443,50,1.18,49
9b03f3e9-6932-487c-b444-5fd5d3a50e58,TXXX,cl,772,2502,10,3025,51,0.96,51
64a0d840-24f3-449d-b464-e9760a39b93f,cLLLd,br,773,2502,10,1260,58,1.36,57
50e9a4b5-a35d-4bb6-a4ab-184e22bde4d7,nt_--,br,774,2502,10,571,58,1.42,57
39bee079-c467-4f01-a607-a968ca485413,renh4,cr,775,2502,10,955,54,1.07,47
72230d28-5a52-4258-a871-6329e06ef433,Fradique,br,776,2501,10,3095,50,1.08,51
6df8f4c1-9bd0-4f79-833e-5b296cca8271,Invic7um,cl,777,2501,10,680,56,1.24,48
e0b1e899-e2a2-45a4-ac08-3e9638ab06c7,abegAS-,br,778,2500,10,2990,54,1.11,45
b8dcd937-85e5-441c-ab06-8dc4dfd30820,g4bszz,br,779,2500,10,815,53,1.25,56
b600e756-4757-4d08-af47-fe3db665af91,0ueota,us,780,2500,10,2198,52,1.27,59
90df2bee-0df0-4b89-9b8f-6489c6b436f5,VG_1,br,781,2500,10,714,54,1.15,53
2767c36d-4f1a-4e90-9164-b215414a1cb6,lukaazera,ar,782,2500,10,572,53,1.19,50
23c2afb9-58fa-4acb-a647-1cf9370ad754,gris,de,783,2500,10,2536,52,1.29,40
ef4ce444-c592-4bd9-a559-3b642c3c60ca,ZYXCVN,ar,784,2499,10,5438,55,1.11,52
b6d041c6-3ffb-4e05-b64a-4823045aa6f5,_CUCHO_,cl,785,2499,10,1587,53,1.16,58
b9d052f6-e752-471d-b7e0-92d11a58d0f5,nexz-_,jp,786,2498,10,428,58,1.31,48
17bba3e7-8731-4f9a-9ea4-6739fd909ec5,balencywgap,br,787,2498,10,4283,57,1.1,44
f39ba852-3a74-4c12-be28-d9d869f2476f,KBR,br,788,2497,10,437,62,1.56,39
a7b0e05d-f15a-4264-b5e7-6e2a35a5c37c,tega10,br,789,2497,10,2224,50,1.11,51
8a2b5a1c-3372-4193-b68a-05787d5905a7,andreyzin-,br,790,2497,10,936,56,1.38,51
30fa8de1-a6ad-40a8-861e-07975a3fac8a,CAMP3,ar,791,2497,10,2815,53,1.46,54
300ba6a1-1478-4981-9c2e-50e6e1553afa,-_-M5,cl,792,2497,10,1184,54,1.2,56
d5862121-3edc-4129-b350-a135a7f47e3f,fzkk9,br,793,2496,10,1717,52,1.08,47
2853b294-cf1c-4af7-a7b2-68f3da1db1c8,LeporkJAMES6,ar,794,2496,10,2682,56,1.16,48
266cd1f4-e11e-4e08-887e-129c2895dfc6,-ryze,cn,795,2496,10,1692,51,1.17,51
6276ce80-754e-4760-9057-746ee25a8d1a,-_mello,br,796,2495,10,3117,49,1.28,50
e948f768-c7b6-4f6a-90e4-cd27f6356b7a,Dzhelz,br,797,2494,10,933,54,1.15,41
d12eb78c-25e1-49e8-b759-633f24d8bb69,Inset0,br,798,2494,10,1380,53,1.37,50
a95a053d-648d-4d6b-b5d3-a05f94d0c86a,alexiss-,br,799,2494,10,729,54,1.15,50
20ddf876-97cb-4097-9b37-5c378f14f2be,NaHuu-,ar,800,2494,10,1149,50,1.48,54
0a53342a-af1b-4833-a893-29da122d82ed,-ssg,ee,801,2494,10,2286,51,1.19,45
dcda3d6c-2739-4324-b192-231ea3e055d6,Reuzz,ar,802,2493,10,805,51,1.21,58
3f47c21b-67a8-4cc3-8ec8-0699badefa31,haroshpopee,br,803,2493,10,890,53,1.27,55
c0d9e777-e663-4bd0-8929-ab72b182f504,yYuki,br,804,2492,10,1074,52,1.12,51
c0a8ffe5-ff86-46d1-9a30-725c1fd77ade,kevenbnzzz,br,805,2492,10,262,58,1.41,41
9174c529-11be-4a4b-b17f-74dfe483cbcf,mtsw0w,br,806,2492,10,455,54,1.32,53
65ea5e60-4841-47f6-b528-e6ea36fc04a9,gurking-,jp,807,2492,10,1000,52,1.18,56
3477069f-01e7-4899-808c-281926278340,cartier_,br,808,2492,10,451,59,1.2,58
e23c47fa-d914-4677-8a40-dd4703fc972b,ninex_-,br,809,2491,10,1041,54,1.24,62
aa760b20-9541-44d9-9b78-4916027eb535,dxoseN,br,810,2491,10,2310,56,1.19,40
4d05b82d-dcb7-40b6-945d-0f64c1f16fb9,krstz,br,811,2491,10,791,55,1.18,54
f78eaa54-a11b-4d0f-bc66-31e6b6ce11cb,BADFACE,py,812,2490,10,896,57,1.33,48
cf790431-7bbf-48c2-8d20-560ca38f7c69,Dub3m,br,813,2490,10,721,55,1.32,55
e292659c-8d7b-4fd5-9974-60e39f032753,t1njeSUS,cl,814,2489,10,1597,52,1.17,53
6565e7c0-8159-40dd-89d4-3b2473490bbd,1teleco,br,815,2489,10,1686,53,1.27,44
22872225-b031-4430-b089-81ce8939fdb9,Ramiraz0,ar,816,2489,10,836,56,1.36,59
e681aadd-079a-4b6b-95e7-a8499ec76975,hardd-_-,br,817,2488,10,744,57,1.35,53
b9e3cb77-d5a2-4288-b8e7-efaf782e95b6,rAiO_p,br,818,2488,10,730,62,1.56,52
6aff66fb-c074-46c9-92b9-3ac2e43f28f4,MontiGalarto,ar,819,2488,10,778,51,1.49,51
685c793b-753b-4c77-b6a6-ca1ab81cd702,serjof9dase,br,820,2488,10,5040,52,1.08,47
0176dc34-4bd2-4431-915c-e11aeb46cd17,Andru-,cl,821,2488,10,617,56,1.28,49
e1536922-24ae-4854-ac26-e198aacd9ebe,thz,br,822,2487,10,2017,52,1.62,45
a8dae851-5d57-491c-a530-b87e8ceab395,Estressadoo,us,823,2487,10,390,57,1.26,50
8f370f1e-1701-45b7-bb6b-f01d5f2385e9,MESSiDeiS,br,824,2487,10,1132,55,1.3,48
38bfe2a1-da95-408e-8482-33184ca71abf,YUKINDAR,jp,825,2487,10,1483,52,1.23,47
2a046db9-1e57-418d-ae89-0faf5ac06221,FVCKLUV_,jp,826,2487,10,1908,53,1.27,47
9f5d946b-5e0a-4c05-9e3e-67382432cdc1,GuiZinn,br,827,2486,10,564,56,1.18,56
7cacf25e-5632-450c-9d69-659086e7838f,SkyDeaD227,uy,828,2486,10,1056,52,1.35,48
e900d429-118c-4505-a089-6094c3e3a420,stavik_,br,829,2485,10,988,59,1.33,48
4b4acaab-b58a-4974-8b35-0294e3511649,BIANNCHI,br,830,2485,10,900,54,1.04,51
e2c1e4fe-4ebf-402b-8d5e-798ad9a9220b,RoDfps_,br,831,2484,10,3895,54,1.16,49
af11effe-b259-4c2b-b251-94bc7ac29d9f,-_LZN_-,br,832,2484,10,1568,54,1.18,54
39588f5b-006b-408f-a465-05ecbc297e3b,Acdpowaa,ar,833,2484,10,1644,53,1.19,51
d88e3bf8-41f7-45fc-a189-0d0e1024aca0,jjimmymcgill,br,834,2483,10,455,55,1.23,43
72542935-7657-4a34-a3c9-5f423b2c41fe,shotyzz,br,835,2483,10,742,53,1.08,60
0f34121c-50d1-45d8-9c5a-16451e79bd14,-chroN0S,br,836,2483,10,502,53,1.36,46
2dbc4146-18b9-4ac3-b539-75eff4f4c83e,lin666_,sc,837,2482,10,881,53,1.26,51
0d6db87c-01b9-4704-bd73-0154991e1f10,DEXz--,us,838,2482,10,2265,52,1.17,44
01872b12-4734-4ad2-b3ba-ce5c6b45f873,swagR,mc,839,2482,10,1764,51,1.11,58
f4d9c0be-3a5e-4b82-89bf-5674010ac200,BcKZz,br,840,2481,10,189,65,1.32,45
dfa8ef45-7dd6-4dea-b3af-3bc0025e9a94,veroneze,br,841,2481,10,560,54,1.37,52
b0dfca2c-f31f-480f-a8a3-7fdba0bf2744,Jah-ras,br,842,2481,10,1650,54,1.37,47
64f7ae84-c889-4019-b62a-8895082ffa47,nordin,br,843,2481,10,2049,52,1.18,46
d70659e7-c547-4cef-a09e-8d6a13110fb4,diuva,ar,844,2480,10,2372,50,1.13,57
b642c8a0-ed0f-48fb-81e4-7cd69b6fe94e,nonStoppppp,br,845,2480,10,985,53,1.13,51
8d7d936c-53f3-44ed-8058-12b1e679b103,luly67,ar,846,2480,10,1396,57,1.32,51
8b988b20-3741-4a8c-a5af-6c48f85031c8,LUIS-snnM-,pe,847,2480,10,2970,51,1.21,53
85bf2ef4-0c4c-4b39-a980-0eeeaf473b83,brunoM,br,848,2480,10,9521,51,1.04,40
0ae8aa9f-9172-4ff9-a60d-d5cd26db9884,13ray,ar,849,2480,10,2159,53,1.14,53
eb3b7581-1711-4142-bcf6-2b98bf246d56,titanio,kr,850,2479,10,827,54,1.27,48
d4045635-9209-4cbf-bfeb-f67f7d44f563,N0T-AFRAID,br,851,2479,10,763,53,1.33,43
1e9df6a9-6a08-4afd-bdd9-1a9c2a6a8694,__hanzo,py,852,2479,10,2810,51,1.08,53
a53545e6-6db2-48ba-a57b-0ebba175c8ca,St1rkzera,br,853,2478,10,2249,51,1.15,53
